description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
description,hit_location,on_3b,on_2b,on_1b,outs_when_up,hc_x,hc_y,hit_distance,launch_speed,launch_angle,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,if_fielding_alignment,of_fielding_alignment,bat_score,post_bat_score,game_date,home_team,batter,estimated_ba_using_speedangle,inning_topbot,total_bases
hit_into_play_no_out,7.0,,,,0.0,95.53,89.63,,86.6,17.0,543068.0,621002.0,622110.0,588751.0,452655.0,595281.0,460576.0,Standard,Strategic,3.0,3.0,2018-03-29,TB,593428.0,0.884,Top,1
hit_into_play,9.0,,,593428.0,0.0,178.7,93.5,,109.0,14.0,543068.0,621002.0,622110.0,588751.0,452655.0,595281.0,460576.0,Standard,Standard,3.0,3.0,2018-03-29,TB,646240.0,0.721,Top,-1
hit_into_play,8.0,,,,1.0,151.56,73.04,,83.6,27.0,434670.0,456488.0,646240.0,593428.0,643217.0,598265.0,605141.0,Standard,Strategic,0.0,0.0,2018-03-29,TB,467092.0,0.092,Bot,0
hit_into_play,6.0,,,,2.0,107.3,138.94,,56.9,27.0,434670.0,456488.0,646240.0,593428.0,643217.0,598265.0,605141.0,Standard,Standard,0.0,0.0,2018-03-29,TB,452655.0,0.40299999999999997,Bot,0
hit_into_play,3.0,,,,0.0,155.71,166.57,,77.8,-14.0,543068.0,621002.0,622110.0,588751.0,452655.0,595281.0,460576.0,Standard,Standard,3.0,3.0,2018-03-29,TB,598265.0,0.063,Top,0
hit_into_play,5.0,,,,1.0,113.31,165.96,,72.5,-16.0,543068.0,621002.0,622110.0,588751.0,452655.0,595281.0,460576.0,Standard,Strategic,3.0,3.0,2018-03-29,TB,543877.0,0.063,Top,0
hit_into_play,5.0,,,,0.0,109.07,167.17,,82.9,-21.0,434670.0,456488.0,646240.0,593428.0,643217.0,598265.0,605141.0,Standard,Standard,0.0,0.0,2018-03-29,TB,588751.0,0.066,Bot,0
hit_into_play,4.0,,,608701.0,2.0,152.68,153.85,,91.5,-3.0,434670.0,456488.0,646240.0,593428.0,643217.0,598265.0,605141.0,Standard,Standard,0.0,0.0,2018-03-29,TB,622110.0,0.271,Bot,0
hit_into_play,4.0,,,,0.0,146.02,156.27,,103.3,-4.0,543068.0,621002.0,622110.0,588751.0,452655.0,595281.0,460576.0,Standard,Standard,3.0,3.0,2018-03-29,TB,643217.0,0.387,Top,0
hit_into_play,6.0,,,,0.0,138.75,149.61,,82.9,-21.0,434670.0,456488.0,646240.0,593428.0,643217.0,598265.0,605141.0,Infield shift,Standard,0.0,0.0,2018-03-29,TB,595281.0,0.066,Bot,0
hit_into_play_no_out,8.0,,,,0.0,106.19,23.63,,100.5,27.0,543068.0,621002.0,622110.0,588751.0,452655.0,595281.0,460576.0,Standard,Strategic,3.0,3.0,2018-03-29,TB,593428.0,0.695,Top,2
hit_into_play,6.0,,646240.0,,0.0,103.62,154.45,,82.9,-21.0,543068.0,621002.0,622110.0,588751.0,452655.0,595281.0,460576.0,Standard,Standard,4.0,4.0,2018-03-29,TB,456488.0,0.066,Top,0
hit_into_play,5.0,,646240.0,,1.0,95.14,152.64,,88.8,67.0,543068.0,621002.0,622110.0,588751.0,452655.0,595281.0,460576.0,Standard,Standard,4.0,4.0,2018-03-29,TB,598265.0,0.008,Top,0
hit_into_play,6.0,,646240.0,,2.0,112.1,151.43,,93.6,-29.0,543068.0,621002.0,622110.0,588751.0,452655.0,595281.0,460576.0,Standard,Standard,4.0,4.0,2018-03-29,TB,543877.0,0.10800000000000001,Top,0
hit_into_play,5.0,,,,0.0,106.04,160.51,,83.0,0.0,434670.0,456488.0,646240.0,593428.0,643217.0,598265.0,605141.0,Standard,Strategic,0.0,0.0,2018-03-29,TB,467092.0,0.22399999999999998,Bot,0
hit_into_play,9.0,,,,1.0,164.86,75.96,,84.5,20.0,434670.0,456488.0,646240.0,593428.0,643217.0,598265.0,605141.0,Infield shift,Strategic,0.0,0.0,2018-03-29,TB,452655.0,0.5579999999999999,Bot,0
hit_into_play,8.0,,,,2.0,158.63,40.5,,98.4,29.0,434670.0,456488.0,646240.0,593428.0,643217.0,598265.0,605141.0,Standard,Standard,0.0,0.0,2018-03-29,TB,588751.0,0.413,Bot,0
hit_into_play_no_out,8.0,,,,0.0,123.61,86.01,,102.6,5.0,543068.0,621002.0,622110.0,588751.0,452655.0,595281.0,460576.0,Standard,Standard,4.0,4.0,2018-03-29,TB,605141.0,0.634,Top,1
hit_into_play,7.0,,,605141.0,0.0,87.87,92.07,,77.5,33.0,543068.0,621002.0,622110.0,588751.0,452655.0,595281.0,460576.0,Standard,Standard,4.0,4.0,2018-03-29,TB,643217.0,0.076,Top,0
hit_into_play,5.0,,,434670.0,2.0,109.07,167.78,,68.6,-29.0,543068.0,621002.0,622110.0,588751.0,452655.0,595281.0,460576.0,Infield shift,Standard,4.0,4.0,2018-03-29,TB,502110.0,0.042,Top,0
hit_into_play,6.0,,,588751.0,2.0,119.37,161.12,,82.9,-21.0,519048.0,456488.0,646240.0,593428.0,643217.0,598265.0,605141.0,Standard,Standard,6.0,6.0,2018-03-29,TB,621563.0,0.066,Bot,0
hit_into_play,8.0,,,,0.0,141.17,55.12,,98.4,18.0,543543.0,621563.0,622110.0,588751.0,605480.0,595281.0,460576.0,Standard,Standard,4.0,4.0,2018-03-29,TB,593428.0,0.387,Top,0
hit_into_play,4.0,,,,1.0,144.81,144.76,,90.0,-32.0,543543.0,621563.0,622110.0,588751.0,605480.0,595281.0,460576.0,Standard,Standard,4.0,4.0,2018-03-29,TB,646240.0,0.066,Top,0
hit_into_play_no_out,7.0,,,,2.0,38.93,103.09,,91.3,17.0,543543.0,621563.0,622110.0,588751.0,605480.0,595281.0,460576.0,Standard,Standard,4.0,4.0,2018-03-29,TB,456488.0,0.653,Top,2
hit_into_play,4.0,,456488.0,,2.0,153.29,153.24,,75.7,-10.0,543543.0,621563.0,622110.0,588751.0,605480.0,595281.0,460576.0,Standard,Strategic,4.0,4.0,2018-03-29,TB,598265.0,0.05,Top,0
hit_into_play,3.0,,592178.0,519203.0,1.0,148.05,164.76,,71.6,-16.0,571506.0,516770.0,605119.0,500743.0,518618.0,621446.0,643265.0,Infield shift,Standard,1.0,1.0,2018-03-29,MIA,656941.0,0.063,Top,2
