player_id,position,total_bases,opportunities
611177.0,5,-66,300
543685.0,5,-36,372
493343.0,7,-3,14
475582.0,3,-18,188
518692.0,3,-26,296
455976.0,9,-195,616
547180.0,9,-147,511
150029.0,7,-114,429
493596.0,4,-8,134
425796.0,7,-31,162
594777.0,9,-194,640
592743.0,6,-31,401
545361.0,8,-153,650
451594.0,8,-93,395
450314.0,4,-17,302
656941.0,7,-1,2
518792.0,9,-58,383
543213.0,4,-10,235
608365.0,6,-25,461
543068.0,3,-37,170
537953.0,7,-45,134
519203.0,3,-43,269
518577.0,9,-4,19
596019.0,6,-14,519
593428.0,6,-49,489
407781.0,7,-14,34
598265.0,8,-211,694
434658.0,8,-73,285
543401.0,4,-32,465
456030.0,4,-23,405
605141.0,9,-120,609
571788.0,7,-53,218
434670.0,3,-20,189
435063.0,3,-29,171
346874.0,5,-21,174
543768.0,5,-54,294
571980.0,8,-121,385
407781.0,9,-9,56
434658.0,7,-21,167
544369.0,6,-50,478
453056.0,8,-135,506
514888.0,4,-38,433
516770.0,4,-12,447
407893.0,3,-27,160
458675.0,7,-47,289
460576.0,8,-134,362
621043.0,6,-40,501
543305.0,7,-24,74
472528.0,5,-29,200
452104.0,5,-73,394
136860.0,9,-76,210
458731.0,7,-176,566
503556.0,3,-14,150
488862.0,5,-47,294
502226.0,7,-1,40
592178.0,5,-54,255
519333.0,7,-25,62
424825.0,8,-54,135
475174.0,3,-24,278
453943.0,5,-74,389
476704.0,6,0,1
593647.0,8,-21,57
572019.0,3,1,28
592885.0,7,-121,445
519317.0,9,-162,432
588751.0,6,-38,443
457708.0,7,-127,558
445988.0,5,-63,319
542303.0,8,-125,539
543829.0,4,-27,215
408234.0,3,-27,262
578428.0,6,-41,467
502110.0,9,-153,426
543238.0,8,-28,132
435079.0,4,-31,522
461865.0,5,-4,43
500743.0,3,-1,27
408236.0,3,-25,227
592261.0,8,-28,146
429711.0,9,-54,189
493193.0,3,-16,104
596143.0,3,3,3
475253.0,3,-22,136
493316.0,8,-84,234
649557.0,6,-31,329
461235.0,3,-21,84
608070.0,7,-37,155
571788.0,5,-8,36
592192.0,9,3,5
573135.0,3,0,2
488681.0,8,-6,25
592273.0,7,-48,214
448602.0,3,-43,208
592206.0,5,-55,283
571506.0,3,-14,100
543807.0,9,-152,597
643603.0,3,-7,77
592274.0,5,0,1
591720.0,5,-10,90
518466.0,7,-5,7
573131.0,3,-1,10
595963.0,7,-52,189
474443.0,4,1,32
453923.0,8,-26,66
593643.0,6,0,31
448605.0,7,-4,8
596143.0,7,-6,3
