last_name,first_name,position,total_bases,opportunities,percentage,player_id
ramirez,jose,5,-11,202,-0.054,608070
pennington,cliff,5,-12,33,-0.364,460060
freeman,mike,5,-2,5,-0.4,502273
selsky,steve,5,0,1,0.0,592731
marte,jefry,5,0,19,0.0,527043
arroyo,christian,5,-6,65,-0.092,624414
spangenberg,cory,5,-18,223,-0.081,605486
descalso,daniel,5,-4,17,-0.235,518614
motter,taylor,5,-1,6,-0.167,600301
martin,russell,5,-2,22,-0.091,431145
saladino,tyler,5,-1,64,-0.016,573135
rutledge,josh,5,-17,53,-0.321,592710
carpenter,matt,5,-8,37,-0.216,572761
bautista,jose,5,-1,13,-0.077,430832
difo,wilmer,5,0,8,0.0,594694
hanson,alen,5,1,3,0.333,593700
taylor,chris,5,-1,11,-0.091,621035
reynolds,matt,5,-3,28,-0.107,608703
contreras,willson,5,0,1,0.0,575929
tomlinson,kelby,5,-5,34,-0.147,605509
asche,cody,5,0,1,0.0,605125
kozma,pete,5,-3,18,-0.167,518902
valaika,pat,5,-6,29,-0.207,642162
marrero,deven,5,5,100,0.05,571918
ngoepe,gift,5,0,1,0.0,547912
la stella,tommy,5,-5,28,-0.179,600303
candelario,jeimer,5,-10,83,-0.12,600869
blanco,andres,5,0,16,0.0,433217
valbuena,luis,5,-3,130,-0.023,472528
romine,andrew,5,-2,21,-0.095,461865
aviles,mike,5,-1,7,-0.143,449107
sogard,eric,5,-2,7,-0.286,519299
camargo,johan,5,-5,90,-0.056,622666
flaherty,ryan,5,-4,3,-1.333,475247
colon,christian,5,2,16,0.125,518568
ruiz,rio,5,-11,113,-0.097,547004
adrianza,ehire,5,3,24,0.125,501303
machado,dixon,5,-1,10,-0.1,553988
santana,danny,5,0,3,0.0,542454
beltre,adrian,5,1,192,0.005,134181
kelly,ty,5,2,3,0.667,571841
tejada,ruben,5,0,8,0.0,514913
solarte,yangervis,5,-3,53,-0.057,500208
gosselin,philip,5,-1,2,-0.5,594838
profar,jurickson,5,1,6,0.167,595777
featherston,taylor,5,-1,2,-0.5,605227
baez,javier,5,-4,17,-0.235,595879
chapman,matt,5,-4,283,-0.014,656305
slater,austin,5,0,1,0.0,596103
urshela,gio,5,-10,106,-0.094,570482
d'arnaud,chase,5,-3,4,-0.75,488818
gonzalez,erik,5,2,8,0.25,570481
jones,ryder,5,-6,31,-0.194,624507
kivlehan,patrick,5,-4,22,-0.182,623182
cowart,kaleb,5,-1,12,-0.083,592230
lin,tzu-wei,5,-4,12,-0.333,624407
alcantara,arismendy,5,0,2,0.0,570489
hwang,jae-gyun,5,1,31,0.032,666561
merrifield,whit,5,0,1,0.0,593160
rosales,adam,5,-1,28,-0.036,489267
moroff,max,5,2,10,0.2,621559
mejia,alex,5,0,18,0.0,622270
cordoba,allen,5,-1,3,-0.333,642707
joseph,caleb,5,-1,3,-0.333,543376
torres,ramon,5,2,18,0.111,593527
freeman,freddie,5,1,34,0.029,518692
robinson,drew,5,-6,37,-0.162,592685
pirela,jose,5,-2,3,-0.667,517369
rodriguez,sean,5,1,42,0.024,446481
amarista,alexi,5,-1,2,-0.5,506560
cabrera,asdrubal,5,-11,90,-0.122,452678
marte,ketel,5,0,1,0.0,606466
gurriel,yuli,5,-3,19,-0.158,493329
devers,rafael,5,-22,158,-0.139,646240
beckham,tim,5,-1,2,-0.5,542921
sanchez,adrian,5,1,15,0.067,506703
drury,brandon,5,-4,4,-1.0,592273
phillips,brandon,5,-3,51,-0.059,408252
davis,j. d.,5,-5,57,-0.088,605204
walker,neil,5,1,8,0.125,435522
espinosa,danny,5,2,6,0.333,457787
valencia,danny,5,1,3,0.333,502143
mcmahon,ryan,5,0,1,0.0,641857
anderson,brian,5,-4,53,-0.075,605119
segedin,rob,5,0,2,0.0,574847
crawford,j. p.,5,-2,43,-0.047,641487
nunez,renato,5,0,1,0.0,600524
lowrie,jed,5,0,1,0.0,476704
middlebrooks,will,5,2,36,0.056,519025
calixte,orlando,5,-4,3,-1.333,593525
evans,phillip,5,0,12,0.0,595943
villanueva,christian,5,3,15,0.2,570799
diaz,aledmys,5,0,4,0.0,649557
vargas,ildemaro,5,-1,2,-0.5,545121
beckham,gordon,5,1,4,0.25,493596
davis,taylor,5,0,2,0.0,543089
happ,ian,5,0,5,0.0,664023
andujar,miguel,5,0,1,0.0,609280
