player_id,position,total_bases,opportunities
606192,8,-18,41
449107,8,0,1
502544,8,-4,12
592122,7,0,1
502544,7,-9,83
573113,7,-5,15
571745,7,-4,26
606192,7,-20,49
571745,8,-19,91
572114,7,0,5
571718,8,-1,5
435180,7,0,11
541650,7,0,1
623182,7,-2,2
460099,8,-8,18
592808,7,-1,57
607054,8,1,4
456665,7,-5,30
460576,7,-7,109
572041,8,-8,50
570267,7,-5,6
643393,8,0,1
502582,8,6,12
491676,8,-3,36
592444,8,-5,16
493329,7,0,4
571970,7,-6,5
502582,7,-7,37
543329,7,4,15
606132,8,-2,26
592325,7,3,5
458731,8,0,3
491676,7,-1,6
544725,8,-16,52
570489,8,0,6
506924,7,-1,7
500874,7,-10,11
571812,7,-7,20
624577,7,-1,6
571841,8,2,1
592325,8,-2,10
518649,8,-16,66
445055,7,-9,28
444843,7,-5,11
607043,8,-2,5
596451,8,3,13
606132,7,-1,5
596451,7,-9,34
542303,7,0,37
570267,8,-3,9
543543,7,0,3
489305,7,0,1
605439,7,1,11
592863,8,-1,4
454975,8,-2,18
605439,8,0,20
571718,7,1,2
622534,8,3,32
641958,7,0,4
541650,8,-15,28
502143,7,-6,6
592863,7,0,5
458913,8,-2,4
572191,7,0,1
592647,7,0,1
