player_id,position,total_bases,opportunities
407812.0,7,-76,178
624585.0,9,-125,321
445055.0,8,-50,200
458085.0,7,-124,280
518792.0,9,-169,542
451594.0,8,-161,590
545361.0,8,-181,709
459964.0,7,-81,205
594777.0,9,-212,635
554429.0,7,-68,155
457706.0,8,-165,513
542303.0,8,-137,474
458913.0,8,-16,62
430637.0,7,-21,90
592885.0,7,-166,359
519317.0,9,-120,322
455976.0,9,-238,593
458913.0,7,-7,20
595281.0,8,-139,690
457775.0,7,-19,62
501983.0,9,-39,84
519306.0,9,-124,356
457477.0,7,-87,227
429713.0,9,-36,131
605141.0,8,-217,651
425664.0,9,-22,99
546318.0,8,-160,622
519184.0,7,-111,362
434670.0,7,-179,311
458675.0,7,-72,172
456422.0,8,-122,425
488726.0,7,-183,372
461235.0,9,-103,317
501981.0,7,-144,355
460075.0,9,-189,455
460576.0,8,-142,506
471865.0,9,-264,557
572816.0,7,-81,185
453568.0,8,-232,626
453568.0,9,-5,20
542455.0,7,-21,56
116338.0,9,-164,477
493316.0,7,-136,506
457788.0,8,-41,115
434658.0,8,-72,179
502110.0,9,-227,545
501571.0,8,-101,484
572191.0,8,-157,441
434158.0,9,-199,560
547180.0,9,-204,555
489138.0,7,-16,38
571740.0,8,-114,479
516782.0,7,-195,459
407781.0,7,-136,317
457705.0,8,-160,573
570256.0,9,-223,553
592626.0,8,-178,539
571976.0,8,-54,131
624577.0,9,-79,242
408307.0,7,-78,127
461314.0,9,-250,581
542255.0,7,-41,193
444432.0,9,-143,252
572041.0,8,-170,655
434636.0,8,-176,490
453923.0,9,-28,62
493114.0,7,-107,308
453539.0,8,-31,162
425783.0,9,-181,594
502226.0,9,0,8
547982.0,8,-51,391
607387.0,7,-47,85
450314.0,7,-57,142
430832.0,9,-145,415
136860.0,9,-163,369
458731.0,7,-192,421
607680.0,7,-27,64
592647.0,8,-11,81
453056.0,8,-111,423
443558.0,9,-114,320
518577.0,7,-12,68
448605.0,7,-27,60
457727.0,8,-185,650
430945.0,8,-125,577
467827.0,9,-72,195
457708.0,7,-160,515
444843.0,7,-82,145
542255.0,8,-38,96
444482.0,7,-172,456
519295.0,9,-18,50
519068.0,7,-17,43
446386.0,7,-53,158
457775.0,8,-7,27
573131.0,7,-24,64
537953.0,9,-37,103
425796.0,9,-95,252
519184.0,8,-57,177
594809.0,8,-205,660
466320.0,7,-216,528
425567.0,9,-132,411
541645.0,9,-182,467
456715.0,8,-175,670
460086.0,7,-146,378
545350.0,8,-72,349
543807.0,9,-107,334
449107.0,7,-27,92
543238.0,8,-150,621
453203.0,9,-12,20
461865.0,7,-1,3
150212.0,7,-107,225
457803.0,9,-210,608
452239.0,9,-81,202
453923.0,7,-20,110
502226.0,8,-4,27
425496.0,9,0,16
592261.0,8,-107,401
502285.0,7,-2,7
519333.0,7,-15,38
449181.0,7,-59,125
458675.0,8,-45,123
543257.0,7,-8,43
542340.0,8,1,2
500871.0,7,-53,128
519208.0,7,-44,82
407862.0,7,-1,5
450314.0,9,-5,18
592192.0,7,-66,196
455759.0,7,-47,168
476270.0,7,-8,8
607680.0,8,-118,666
455759.0,9,-28,115
453211.0,8,-15,83
461815.0,9,-18,37
430605.0,9,-19,43
592261.0,7,-41,104
453203.0,7,-19,123
460055.0,7,-13,53
430404.0,7,-75,159
448605.0,9,-9,23
430001.0,7,-30,31
502285.0,8,-3,7
453539.0,9,-21,42
545341.0,8,-40,123
446386.0,9,-13,78
456665.0,7,-42,125
476270.0,9,-5,2
429713.0,7,-41,93
455759.0,8,-18,42
537953.0,7,0,20
571788.0,8,-2,9
434540.0,9,-19,67
501800.0,9,-7,28
543742.0,9,-36,70
451713.0,9,-8,22
519295.0,7,-51,136
444843.0,9,-95,247
430611.0,9,-9,16
516782.0,8,-19,54
518911.0,7,0,6
453923.0,8,-54,147
605486.0,7,0,2
461416.0,9,-3,25
445055.0,7,-15,24
456665.0,9,-5,16
502143.0,9,-4,12
543742.0,7,-8,25
451713.0,7,-26,69
518577.0,9,3,17
519068.0,9,-4,4
518577.0,8,3,6
542255.0,9,-92,230
453203.0,8,-21,77
456488.0,7,-4,11
460055.0,9,-13,37
502210.0,9,-162,522
425496.0,7,0,9
461416.0,8,-68,238
453269.0,7,-6,26
400085.0,8,-10,24
430203.0,7,-66,196
595281.0,9,0,3
502117.0,8,1,11
453269.0,9,1,12
502481.0,9,-10,61
467827.0,7,-81,183
475100.0,7,-40,116
