last_name,first_name,position,total_bases,opportunities,percentage,player_id
gillaspie,conor,3,0,2,0.0,543216
pujols,albert,3,-1,4,-0.25,405395
carrera,ezequiel,9,-16,61,-0.262,485567
mancini,trey,3,-13,69,-0.188,641820
grossman,robbie,9,-63,126,-0.5,543257
nava,daniel,9,-12,23,-0.522,537953
freese,david,3,0,3,0.0,501896
segedin,rob,3,-3,11,-0.273,574847
conforto,michael,9,-3,33,-0.091,624424
frazier,adam,9,-17,40,-0.425,624428
merrifield,whit,9,-6,25,-0.24,593160
szczur,matt,9,-18,50,-0.36,519333
jaso,john,9,-66,154,-0.429,444379
decker,jaff,9,-1,12,-0.083,543094
avila,alex,3,-5,16,-0.312,488671
granderson,curtis,9,-27,117,-0.231,434158
bruce,jay,3,-7,17,-0.412,457803
alcantara,arismendy,9,-1,12,-0.083,570489
chisenhall,lonnie,9,-21,101,-0.208,502082
bonifacio,jorge,9,-82,349,-0.235,593528
rojas,miguel,3,0,1,0.0,500743
osuna,jose,9,-71,93,-0.763,591741
hicks,john,3,-4,45,-0.089,543308
aoki,nori,9,-57,133,-0.429,493114
dietrich,derek,3,-2,11,-0.182,518618
osuna,jose,3,-5,22,-0.227,591741
hernandez,gorkys,9,-18,60,-0.3,491676
nunez,eduardo,9,0,6,0.0,456488
adduci,jim,9,-28,96,-0.292,451192
peterson,shane,9,-8,20,-0.4,451089
moss,brandon,9,0,3,0.0,461235
posey,buster,3,-9,78,-0.115,457763
belt,brandon,9,0,1,0.0,474832
olson,matt,9,-6,44,-0.136,621566
vogelbach,dan,3,-5,8,-0.625,596129
herrmann,chris,3,-2,2,-1.0,543302
eaton,adam,9,-2,8,-0.25,594809
ervin,phil,9,-6,17,-0.353,640447
hernandez,teoscar,9,3,7,0.429,606192
hazelbaker,jeremy,9,-4,11,-0.364,571757
valencia,danny,9,0,36,0.0,502143
adams,matt,3,-19,115,-0.165,571431
franklin,nick,9,-4,5,-0.8,545338
vargas,kennys,3,-10,67,-0.149,573627
gamel,ben,9,-64,203,-0.315,592325
motter,taylor,3,-3,12,-0.25,600301
parra,gerardo,9,-23,66,-0.348,467827
amarista,alexi,9,-5,9,-0.556,506560
davidson,matt,3,-6,26,-0.231,571602
hernandez,enrique,9,-15,43,-0.349,571771
blash,jabari,9,-25,119,-0.21,518466
morse,mike,3,2,8,0.25,434604
rivera,t. j.,3,-5,28,-0.179,608061
ortiz,danny,9,-2,5,-0.4,543611
mitchell,bryan,3,0,1,0.0,571951
may,jacob,9,0,4,0.0,594576
rickard,joey,9,-5,132,-0.038,572073
desmond,ian,3,-3,41,-0.073,435622
blanco,andres,3,0,3,0.0,433217
bellinger,cody,3,-33,158,-0.209,641355
valbuena,luis,3,-12,73,-0.164,472528
hanson,alen,9,-30,55,-0.545,593700
rasmus,colby,9,-5,28,-0.179,458675
gonzalez,marwin,9,-2,1,-2.0,503556
rutledge,josh,3,0,4,0.0,592710
garcia,willy,9,-11,48,-0.229,591994
heisey,chris,9,3,10,0.3,502317
blanco,gregor,9,-1,17,-0.059,453923
soler,jorge,9,-7,54,-0.13,624585
ozuna,marcell,9,0,2,0.0,542303
bautista,rafael,9,-2,20,-0.1,622441
pinder,chad,9,-35,125,-0.28,640461
holliday,matt,3,-5,12,-0.417,407812
romine,austin,3,-3,15,-0.2,519222
motter,taylor,9,-8,8,-1.0,600301
kozma,pete,3,0,2,0.0,518902
bourjos,peter,9,4,32,0.125,488721
bryant,kris,9,-11,32,-0.344,592178
jay,jon,9,-3,30,-0.1,445055
contreras,willson,3,-1,7,-0.143,575929
polanco,gregory,9,-84,268,-0.313,570256
solarte,yangervis,3,1,8,0.125,500208
bonifacio,emilio,9,-2,7,-0.286,466988
candelario,jeimer,3,0,1,0.0,600869
utley,chase,3,-4,22,-0.182,400284
ruggiano,justin,9,-15,45,-0.333,448605
martinez,j. d.,9,-101,379,-0.266,502110
beltran,carlos,9,0,3,0.0,136860
sierra,magneuris,9,-7,31,-0.226,642423
happ,ian,9,-10,23,-0.435,664023
eibner,brett,9,0,4,0.0,518649
baez,javier,9,0,1,0.0,595879
robertson,dan,9,-2,45,-0.044,543706
williamson,mac,9,-25,49,-0.51,607776
peterson,jace,3,0,6,0.0,607054
duvall,adam,3,0,3,0.0,594807
descalso,daniel,3,-4,20,-0.2,518614
alford,anthony,9,0,2,0.0,546990
sanchez,carlos,9,0,1,0.0,570560
canha,mark,3,-2,2,-1.0,592192
cruz,nelson,9,-7,11,-0.636,443558
moss,brandon,3,3,11,0.273,461235
travis,sam,3,-5,29,-0.172,607752
cuthbert,cheslor,3,0,5,0.0,596144
heredia,guillermo,9,2,7,0.286,628338
gyorko,jedd,3,-3,15,-0.2,576397
goodwin,brian,9,-11,32,-0.344,571718
jackson,austin,9,-14,46,-0.304,457706
gallo,joey,3,-11,93,-0.118,608336
pham,tommy,9,2,2,1.0,502054
refsnyder,rob,3,-1,3,-0.333,608701
calixte,orlando,9,0,4,0.0,593525
gimenez,chris,3,0,5,0.0,460269
refsnyder,rob,9,-4,13,-0.308,608701
slater,austin,9,-2,9,-0.222,596103
presley,alex,9,-33,126,-0.262,502100
hernandez,enrique,3,0,4,0.0,571771
trumbo,mark,3,-1,3,-0.333,444432
telis,tomas,3,-7,33,-0.212,542513
frazier,todd,3,0,4,0.0,453943
moore,tyler,9,0,3,0.0,489138
tapia,raimel,9,-23,74,-0.311,606132
pirela,jose,3,-1,5,-0.2,517369
profar,jurickson,3,-1,1,-1.0,595777
sanchez,gary,3,0,1,0.0,596142
rosario,eddie,9,-13,40,-0.325,592696
kendrick,howie,3,-3,2,-1.5,435062
ramirez,hanley,3,-3,24,-0.125,434670
brugman,jaycob,9,0,3,0.0,595144
featherston,taylor,3,0,1,0.0,605227
adams,lane,9,-3,15,-0.2,572669
d'arnaud,chase,9,0,1,0.0,488818
huffman,chad,9,-3,7,-0.429,502151
plouffe,trevor,3,0,24,0.0,461858
perkins,cameron,9,-11,27,-0.407,573088
zagunis,mark,9,0,8,0.0,657145
bryant,kris,3,0,4,0.0,592178
olson,matt,3,3,84,0.036,621566
parmley,ian,9,-3,4,-0.75,622210
bellinger,cody,9,-3,11,-0.273,641355
forsythe,logan,3,0,2,0.0,523253
austin,tyler,3,-1,8,-0.125,592122
austin,tyler,9,-2,6,-0.333,592122
voit,luke,3,-3,41,-0.073,572228
thompson,trayce,9,-2,12,-0.167,572204
tauchman,mike,9,0,4,0.0,643565
den dekker,matt,9,0,2,0.0,544925
torreyes,ronald,9,0,1,0.0,591720
wade,tyler,9,-2,5,-0.4,642180
young,eric,9,0,1,0.0,458913
frazier,clint,9,-4,22,-0.182,640449
sanchez,hector,3,-1,4,-0.25,516949
williams,nick,9,-81,168,-0.482,608384
romine,andrew,3,0,11,0.0,461865
choi,ji-man,3,0,11,0.0,596847
chisenhall,lonnie,3,1,3,0.333,502082
naquin,tyler,9,-5,13,-0.385,571980
cooper,garrett,3,-2,18,-0.111,643265
winker,jesse,9,-20,89,-0.225,608385
hwang,jae-gyun,3,-1,4,-0.25,666561
kelly,ty,9,0,1,0.0,571841
davis,rajai,9,-10,15,-0.667,434658
valaika,pat,3,0,4,0.0,642162
robinson,shane,9,-2,19,-0.105,453203
romine,andrew,9,-12,35,-0.343,461865
headley,chase,3,-2,61,-0.033,452104
white,tyler,3,-5,19,-0.263,643603
marisnick,jake,9,-1,2,-0.5,545350
rodriguez,sean,9,-11,32,-0.344,446481
holt,brock,9,1,6,0.167,571788
luplow,jordan,9,-16,46,-0.348,656669
caratini,victor,3,0,5,0.0,605170
martin,leonys,9,-7,71,-0.099,547982
cabrera,melky,9,-69,152,-0.454,466320
moncrief,carlos,9,-4,25,-0.16,519037
fisher,derek,9,-11,32,-0.344,605233
smith,mallex,9,0,24,0.0,605480
reed,a. j.,3,0,1,0.0,607223
flores,ramon,9,-6,11,-0.545,570717
garcia,leury,9,-1,21,-0.048,544725
jones,ryder,3,-11,48,-0.229,624507
adrianza,ehire,3,0,3,0.0,501303
espinosa,danny,3,-2,3,-0.667,457787
realmuto,j. t.,3,-5,22,-0.227,592663
nava,daniel,3,0,2,0.0,537953
pirela,jose,9,0,8,0.0,517369
walker,neil,3,-6,18,-0.333,435522
smith,dominic,3,-23,95,-0.242,642086
nimmo,brandon,9,-10,29,-0.345,607043
stevenson,andrew,9,-14,36,-0.389,664057
mcmahon,ryan,3,-5,11,-0.455,641857
hoskins,rhys,3,-12,47,-0.255,656555
kim,hyun soo,9,-20,35,-0.571,547957
kendrick,howie,9,-3,8,-0.375,435062
santander,anthony,9,-2,28,-0.071,623993
alfaro,jorge,3,1,1,1.0,595751
garver,mitch,3,0,6,0.0,641598
delmonico,nick,3,4,7,0.571,547170
de aza,alejandro,9,-14,26,-0.538,457477
holt,brock,3,0,2,0.0,571788
reynolds,matt,9,-2,4,-0.5,608703
reynolds,matt,3,1,2,0.5,608703
florimon,pedro,9,-1,1,-1.0,465753
flaherty,ryan,9,2,4,0.5,475247
taijeron,travis,9,-24,51,-0.471,607369
werth,jayson,9,-13,54,-0.241,150029
difo,wilmer,9,3,8,0.375,594694
perez,hernan,3,-1,1,-1.0,541650
saladino,tyler,3,1,2,0.5,573135
sandoval,pablo,3,0,9,0.0,467055
navarro,efren,3,0,30,0.0,519068
butera,drew,3,-1,4,-0.25,460077
granite,zach,9,-2,4,-0.5,643335
phillips,brett,9,-4,10,-0.4,621433
negron,kristopher,3,-1,1,-1.0,502117
middlebrooks,will,3,0,2,0.0,519025
rosales,adam,3,0,3,0.0,489267
verdugo,alex,9,-2,2,-1.0,657077
hoying,jared,9,-3,10,-0.3,592419
goodrum,niko,9,0,3,0.0,592348
liriano,rymer,9,-3,7,-0.429,542642
peterson,jace,9,-6,8,-0.75,607054
castellanos,nick,9,-11,76,-0.145,592206
hays,austin,9,-9,45,-0.2,669720
franco,maikel,3,0,3,0.0,596748
robles,victor,9,-4,15,-0.267,645302
cordoba,allen,9,-1,4,-0.25,642707
smolinski,jake,9,0,2,0.0,519295
jankowski,travis,9,0,8,0.0,608671
farmer,kyle,3,0,2,0.0,571657
puello,cesar,9,-3,2,-1.5,527049
ruiz,rio,3,-1,1,-1.0,547004
plawecki,kevin,3,0,3,0.0,608700
walker,christian,3,0,3,0.0,572233
alvarez,pedro,3,0,2,0.0,476883
urshela,gio,3,0,1,0.0,570482
almora,albert,9,-1,1,-1.0,546991
davis,taylor,3,0,2,0.0,543089
