player_id,position,total_bases,opportunities
500874.0,9,-71,142
593528.0,9,-121,220
519299.0,7,-4,2
553902.0,7,-4,5
606132.0,8,-2,10
572233.0,7,-5,6
518586.0,9,-2,3
594953.0,7,-65,86
621002.0,7,-5,12
452254.0,9,-39,64
641343.0,7,-26,49
622682.0,8,-23,91
643265.0,7,-2,20
656669.0,7,-22,57
663656.0,7,-18,48
607430.0,7,-16,53
452655.0,8,-1,2
592680.0,8,-11,13
621453.0,8,-35,167
641343.0,9,-5,12
664842.0,9,-1,3
592808.0,8,-5,18
542979.0,9,-12,25
572073.0,8,-12,23
571841.0,7,-2,5
622168.0,8,-8,12
599096.0,7,-5,22
592808.0,7,0,1
544925.0,8,-9,32
622168.0,7,0,3
461858.0,9,0,1
592325.0,8,-7,19
621433.0,9,-19,44
621035.0,7,-28,64
656669.0,9,-14,31
571976.0,8,0,1
608336.0,9,-5,58
641432.0,7,-48,92
518466.0,7,-4,16
642211.0,9,0,1
592680.0,7,-2,5
621433.0,7,-1,8
644337.0,9,-2,1
642423.0,8,-37,127
657077.0,8,-2,9
592863.0,9,-52,76
621563.0,9,-2,1
453203.0,7,-5,23
642180.0,7,-2,2
453203.0,9,-19,49
605361.0,8,-7,12
458913.0,8,-33,107
624636.0,9,-3,3
592863.0,8,-9,28
596451.0,9,-6,17
595222.0,7,2,16
543194.0,7,-3,18
571431.0,9,-1,2
596451.0,8,-35,119
435522.0,9,-35,52
502054.0,7,-43,127
572182.0,7,-1,6
657656.0,8,-71,199
596451.0,7,-4,6
622168.0,9,-23,20
664040.0,7,-18,25
595222.0,9,-1,3
543194.0,8,-16,40
595222.0,8,-1,22
446386.0,8,-3,12
501303.0,7,-10,9
666969.0,8,-1,3
656775.0,8,-78,194
430945.0,9,-62,135
542364.0,7,-18,51
666969.0,9,-4,6
592696.0,9,-8,14
543194.0,9,-13,33
542364.0,9,-37,94
663656.0,8,-1,1
547172.0,7,-1,2
621573.0,7,-35,106
595373.0,7,-12,9
545341.0,7,-1,2
592230.0,7,-2,8
641856.0,9,-20,42
458913.0,7,-24,44
664040.0,9,-3,16
571745.0,7,-7,9
443558.0,9,0,12
460086.0,9,-4,6
656811.0,7,-8,6
407812.0,7,-22,30
592863.0,7,-20,14
607430.0,8,-10,13
641583.0,7,-1,3
593160.0,7,0,4
642423.0,9,-15,60
607752.0,9,-4,2
622046.0,7,-4,41
623205.0,8,-2,2
546318.0,7,-5,10
592178.0,7,-23,41
605253.0,7,-1,7
641477.0,9,-9,19
488681.0,9,-9,23
594807.0,9,-2,2
641477.0,8,-9,29
642180.0,9,0,4
641505.0,8,-2,27
645302.0,8,-4,40
641505.0,7,-4,14
645302.0,7,1,11
645302.0,9,3,2
622569.0,9,-8,27
488681.0,8,-3,6
621514.0,7,-31,75
602115.0,8,-11,11
656669.0,8,1,9
543484.0,9,-8,25
621466.0,7,-10,29
641583.0,9,0,2
622569.0,7,-6,15
502117.0,7,-1,12
623520.0,7,-2,4
607471.0,7,-1,4
503556.0,8,0,2
543401.0,8,-18,36
571437.0,7,-6,16
457705.0,7,-30,42
664702.0,8,0,3
593700.0,9,-2,8
546318.0,9,-24,29
598284.0,9,-7,9
624407.0,8,-6,6
664702.0,9,0,4
602115.0,9,0,1
623205.0,9,1,3
546990.0,9,-1,4
594988.0,7,-7,19
621466.0,9,-1,8
572669.0,8,-1,5
605512.0,9,0,2
666969.0,7,0,1
430945.0,7,-12,13
546990.0,8,-3,2
465753.0,9,-3,2
663656.0,9,1,4
664702.0,7,0,3
623182.0,7,-4,5
641796.0,7,0,1
435522.0,7,-2,1
606132.0,9,-1,1
