player_id,position,total_bases,opportunities
518653,7,-4,20
645848,9,1,2
621311,7,-69,179
608701,7,-2,10
545341,9,-1,7
456422,7,-16,36
518653,9,1,3
607208,8,-60,182
621311,8,-12,23
463610,7,-2,30
571976,9,-11,22
571437,9,-41,141
595777,7,-10,26
456715,9,-37,117
628338,9,-1,14
448605,8,-11,25
608324,7,-2,1
475243,7,-1,2
628338,7,-49,115
605508,8,-3,4
592885,8,-51,132
461314,7,-79,223
571437,8,-13,38
643217,7,-49,98
621311,9,-10,9
501255,7,-3,3
489267,7,-1,6
594988,9,-51,170
456665,9,-3,13
434158,7,-12,25
571841,7,-11,26
571718,9,-22,33
573135,7,0,3
574847,7,-8,15
542194,9,-3,11
459431,9,-40,78
571553,7,-9,18
605512,9,-1,4
543807,8,0,5
571841,9,0,2
542993,7,-7,12
643217,8,1,13
571437,7,-24,57
606192,8,-15,41
449107,8,0,1
502544,8,-5,12
592450,9,-42,84
592122,7,-1,1
502544,7,-34,83
448801,9,-9,12
573113,7,-8,15
571745,7,-19,26
606192,7,-31,49
571745,8,-36,91
572114,7,-2,5
571718,8,-2,5
435180,7,2,11
542303,9,-2,33
541650,7,-1,1
623182,7,-3,2
460099,8,-3,18
574847,9,-8,26
623182,9,-11,22
571745,9,-12,10
592808,7,-10,57
607054,8,0,4
456665,7,-16,30
460576,7,-31,109
491676,9,-9,9
592122,9,-3,9
572041,8,-16,50
570267,7,-3,6
643393,8,0,1
506924,9,-6,3
502582,8,4,12
491676,8,-4,36
460576,9,-8,16
592444,8,-7,16
502544,9,-1,5
493329,7,-4,4
606192,9,-8,13
571970,7,-6,5
502582,7,-14,37
543329,7,-1,15
493351,9,-4,7
606132,8,-6,26
502582,9,-3,25
592325,7,-2,5
458731,8,-1,3
491676,7,-1,6
592696,9,2,2
544725,8,-16,52
592419,9,-9,14
445055,9,-5,32
570489,8,-2,6
506924,7,-1,7
500874,7,-10,11
605137,9,-17,36
571812,7,-5,20
624577,7,0,6
571841,8,1,1
592325,8,-1,10
518649,8,-15,66
445055,7,-13,28
444843,7,-3,11
607043,8,-1,5
596451,8,2,13
606132,7,-2,5
592731,9,-11,36
596451,9,-13,15
641958,9,0,1
596451,7,-16,34
592863,9,-8,20
641531,9,-7,24
542303,7,-14,37
570267,8,-4,9
543543,7,-1,3
454975,9,-2,5
489305,7,0,1
605439,7,-3,11
592863,8,-2,4
454975,8,1,18
605439,8,-7,20
571718,7,0,2
592669,9,-17,30
622534,8,-4,32
641958,7,-1,4
541650,8,-10,28
572128,9,-4,4
573113,9,-6,11
621566,9,-6,11
543329,9,0,3
502143,7,-9,6
592863,7,0,5
458913,8,-1,4
622534,9,-3,7
572191,7,1,1
592647,7,0,1
