last_name,first_name,position,total_bases,opportunities,percentage,player_id
de aza,alejandro,9,-22,97,-0.227,457477
craig,allen,3,-2,9,-0.222,501800
vargas,kennys,3,-3,29,-0.103,573627
arcia,oswaldo,9,-4,18,-0.222,542455
rosario,wilin,3,-22,74,-0.297,501647
orlando,paulo,9,-20,135,-0.148,449181
johnson,kelly,9,-6,9,-0.667,430637
gomes,jonny,9,-15,21,-0.714,430404
lucroy,jonathan,3,0,10,0.0,518960
jones,garrett,3,-4,25,-0.16,434540
smith,seth,9,-13,158,-0.082,452234
aoki,nori,9,-1,3,-0.333,493114
johnson,chris,3,-3,39,-0.077,453400
lough,david,9,1,1,1.0,518953
lambo,andrew,9,-7,10,-0.7,518911
spangenberg,cory,9,-4,5,-0.8,605486
rodriguez,sean,9,-14,35,-0.4,446481
hart,corey,3,-6,8,-0.75,430611
vogt,stephen,3,-1,37,-0.027,519390
pillar,kevin,9,-2,8,-0.25,607680
turner,justin,3,-5,14,-0.357,457759
schumaker,skip,9,-4,8,-0.5,435401
romine,andrew,3,-3,15,-0.2,461865
saunders,michael,9,-3,22,-0.136,459431
johnson,reed,9,-3,7,-0.429,407862
bour,justin,3,-34,166,-0.205,571506
jay,jon,9,-5,18,-0.278,445055
cron,c. j.,3,-20,96,-0.208,543068
reynolds,mark,9,0,1,0.0,448602
holt,brock,9,-1,84,-0.012,571788
van slyke,scott,9,-14,43,-0.326,475100
nava,daniel,3,-3,13,-0.231,537953
stubbs,drew,9,-4,5,-0.8,453211
negron,kristopher,3,0,1,0.0,502117
herrmann,chris,9,0,1,0.0,543302
rogers,jason,3,-1,38,-0.026,595386
blanks,kyle,3,-3,20,-0.15,452035
muncy,max,3,-10,35,-0.286,571970
davis,rajai,9,-6,31,-0.194,434658
baker,jeff,3,-5,21,-0.238,425557
carrera,ezequiel,9,-15,82,-0.183,485567
gillaspie,conor,3,0,2,0.0,543216
denorfia,chris,9,-12,74,-0.162,456121
lake,junior,9,-8,32,-0.25,516809
revere,ben,9,-13,56,-0.232,519184
pena,brayan,3,-1,2,-0.5,430910
rosario,eddie,9,-19,114,-0.167,592696
rasmus,colby,9,-14,157,-0.089,458675
grossman,robbie,9,0,1,0.0,543257
colabello,chris,9,-22,41,-0.537,499624
shaw,travis,3,-8,98,-0.082,543768
myers,wil,3,-1,37,-0.027,571976
herrera,elian,9,0,2,0.0,467070
bradley,jackie,9,-31,111,-0.279,598265
hernandez,enrique,9,1,3,0.333,571771
suzuki,ichiro,9,-40,266,-0.15,400085
utley,chase,3,-1,8,-0.125,400284
almonte,abraham,9,-3,6,-0.5,501659
taylor,michael,9,0,4,0.0,572191
moore,tyler,3,-6,36,-0.167,489138
grichuk,randal,9,-2,33,-0.061,545341
pence,hunter,9,-44,223,-0.197,452254
krauss,marc,3,0,24,0.0,571868
moss,brandon,3,-11,63,-0.175,461235
swisher,nick,9,-4,5,-0.8,430897
harrison,josh,9,-12,29,-0.414,543281
trumbo,mark,3,-2,24,-0.083,444432
paulsen,ben,3,-20,124,-0.161,572019
miller,brad,9,-3,8,-0.375,543543
castillo,rusney,9,-21,171,-0.123,628329
cunningham,todd,9,-1,3,-0.333,592239
bloomquist,willie,9,-2,4,-0.5,217100
tabata,jose,9,-3,13,-0.231,467798
barnes,brandon,9,-31,66,-0.47,488681
collins,tyler,9,-11,28,-0.393,607385
perez,hernan,3,0,2,0.0,541650
hosmer,eric,9,-2,1,-2.0,543333
heisey,chris,9,-4,24,-0.167,502317
hamilton,josh,9,-9,35,-0.257,285078
elmore,jake,3,-8,42,-0.19,518653
robinson,clint,9,-4,18,-0.222,519208
morales,kendrys,3,-3,13,-0.231,434778
baxter,mike,9,-7,26,-0.269,488689
colabello,chris,3,-8,55,-0.145,499624
szczur,matt,9,0,4,0.0,519333
ackley,dustin,9,-2,1,-2.0,554429
tomas,yasmany,9,-32,214,-0.15,630111
lamb,jake,3,-1,8,-0.125,571875
barmes,clint,3,0,1,0.0,425549
franklin,nick,3,-5,11,-0.455,545338
reimold,nolan,9,-9,26,-0.346,460099
robinson,clint,3,-16,70,-0.229,519208
parker,jarrett,9,-6,15,-0.4,592620
holt,brock,3,0,9,0.0,571788
espinosa,danny,3,-2,9,-0.222,457787
brown,domonic,9,-44,219,-0.201,502126
peralta,david,9,-7,26,-0.269,444482
dominguez,chris,3,0,1,0.0,458689
dominguez,chris,9,0,3,0.0,458689
butler,billy,3,-3,9,-0.333,456714
parmelee,chris,9,-11,29,-0.379,476633
johnson,kelly,3,-7,42,-0.167,430637
baxter,mike,3,0,4,0.0,488689
norris,derek,3,-4,12,-0.333,519083
santana,domingo,9,-38,78,-0.487,570267
dorn,danny,9,-7,7,-1.0,457760
scruggs,xavier,3,-5,24,-0.208,489305
jones,james,9,0,1,0.0,571825
rua,ryan,9,2,12,0.167,607387
franco,maikel,3,0,6,0.0,596748
terdoslavich,joey,3,-7,22,-0.318,519345
choice,michael,9,-3,2,-1.5,574831
rua,ryan,3,-2,2,-1.0,607387
den dekker,matt,9,-4,16,-0.25,544925
parmelee,chris,3,-7,43,-0.163,476633
byrd,marlon,9,-30,152,-0.197,407781
davis,chris,9,-32,86,-0.372,448801
gutierrez,franklin,9,-2,3,-0.667,429711
hernandez,gorkys,9,0,2,0.0,491676
bourgeois,jason,9,0,6,0.0,430652
tucker,preston,9,-7,50,-0.14,605512
gillespie,cole,9,-11,54,-0.204,502261
butler,joey,9,2,10,0.2,542994
flores,ramon,9,0,1,0.0,570717
presley,alex,9,-1,5,-0.2,502100
singleton,jon,3,-7,17,-0.412,572138
blanco,andres,3,2,2,1.0,433217
avila,alex,3,-3,18,-0.167,488671
grandal,yasmani,3,-3,5,-0.6,518735
dejesus,david,9,-5,4,-1.25,430203
marte,jefry,3,-8,20,-0.4,527043
johnson,dan,3,-1,7,-0.143,430681
montero,jesus,3,-8,23,-0.348,524968
valdespin,jordany,9,0,1,0.0,518170
ishikawa,travis,3,-1,16,-0.062,448170
perez,carlos,3,2,1,2.0,542208
hoes,l. j.,9,-2,11,-0.182,543321
barnhart,tucker,9,-1,3,-0.333,571466
mcgehee,casey,3,-5,17,-0.294,431171
dietrich,derek,3,0,2,0.0,518618
campbell,eric,3,0,8,0.0,493472
wallace,brett,3,-5,13,-0.385,477165
flaherty,ryan,3,-2,19,-0.105,475247
aguilar,jesus,3,-3,5,-0.6,542583
peterson,shane,3,0,3,0.0,451089
piscotty,stephen,9,-13,43,-0.302,572039
perez,eury,9,2,11,0.182,516811
piscotty,stephen,3,-1,8,-0.125,572039
coghlan,chris,9,-24,71,-0.338,458085
decker,jaff,9,-1,9,-0.111,543094
valbuena,luis,3,-6,53,-0.113,472528
holt,tyler,9,-3,2,-1.5,534627
carpenter,matt,3,2,1,2.0,572761
chisenhall,lonnie,9,-1,127,-0.008,502082
saladino,tyler,3,0,1,0.0,573135
flowers,tyler,3,0,1,0.0,452095
wieters,matt,3,0,3,0.0,446308
marisnick,jake,9,-9,30,-0.3,545350
sands,jerry,3,0,19,0.0,543742
de jesus,ivan,3,0,4,0.0,474443
paredes,jimmy,9,-4,5,-0.8,517370
shaffer,richie,3,0,17,0.0,572128
mahtook,mikie,9,-6,28,-0.214,543484
canha,mark,9,0,1,0.0,592192
parker,kyle,3,-1,3,-0.333,592621
strausborger,ryan,9,1,3,0.333,595005
swisher,nick,3,-5,14,-0.357,430897
morrison,logan,9,1,8,0.125,489149
lagares,juan,9,4,7,0.571,501571
murphy,daniel,3,3,25,0.12,502517
cuddyer,michael,9,-4,16,-0.25,150212
peterson,shane,9,-2,9,-0.222,451089
walters,zach,9,-1,2,-0.5,595025
calhoun,kole,3,0,1,0.0,594777
mcbride,matt,3,0,7,0.0,473724
mcbride,matt,9,-1,2,-0.5,473724
bird,greg,3,-9,84,-0.107,595885
martinez,victor,3,-8,21,-0.381,400121
shaffer,richie,9,2,2,1.0,572128
cecchini,garin,3,0,1,0.0,594555
thompson,trayce,9,-13,65,-0.2,572204
altherr,aaron,9,-13,45,-0.289,571437
joseph,caleb,3,-2,1,-2.0,543376
herrmann,chris,3,0,2,0.0,543302
lollis,ryan,9,-3,6,-0.5,489067
iannetta,chris,3,0,1,0.0,455104
sano,miguel,3,0,1,0.0,593934
ryan,brendan,9,-1,3,-0.333,453895
bryant,kris,9,-7,23,-0.304,592178
jankowski,travis,9,-1,24,-0.042,608671
werth,jayson,9,-9,32,-0.281,150029
alvarez,dariel,9,-1,26,-0.038,645848
mccann,brian,3,0,1,0.0,435263
cain,lorenzo,9,0,6,0.0,456715
jackson,austin,9,-2,41,-0.049,457706
butera,drew,3,-1,5,-0.2,460077
noel,rico,9,-1,3,-0.333,592596
sweeney,darnell,9,2,4,0.5,572182
romero,stefen,9,-3,12,-0.25,552662
coghlan,chris,3,0,2,0.0,458085
schebler,scott,9,1,10,0.1,594988
ozuna,marcell,9,-11,49,-0.224,542303
hicks,aaron,9,-2,29,-0.069,543305
young,eric,9,0,7,0.0,458913
pridie,jason,9,-4,2,-2.0,445095
noonan,nick,3,0,3,0.0,519082
o'malley,shawn,9,-2,3,-0.667,502523
ramirez,aramis,3,-3,9,-0.333,133380
brito,socrates,9,0,4,0.0,593647
moya,steven,9,0,4,0.0,570615
lamarre,ryan,9,0,1,0.0,534606
duvall,adam,3,0,2,0.0,594807
bogusevic,brian,9,-12,49,-0.245,460131
romak,jamie,3,-3,2,-1.5,457449
ackley,dustin,3,-3,7,-0.429,554429
olt,mike,3,-2,6,-0.333,592609
gurka,jason,9,0,1,0.0,543261
betts,mookie,9,2,34,0.059,605141
nieuwenhuis,kirk,9,-4,14,-0.286,543590
bourn,michael,9,-3,8,-0.375,456422
parker,kyle,9,-8,12,-0.667,592621
adrianza,ehire,3,-1,3,-0.333,501303
flaherty,ryan,9,-5,12,-0.417,475247
broxton,keon,9,-2,1,-2.0,542979
heathcott,slade,9,-2,6,-0.333,571761
frandsen,kevin,3,0,2,0.0,435623
williamson,mac,9,-4,4,-1.0,607776
tomas,yasmany,3,0,1,0.0,630111
kepler,max,9,0,1,0.0,596146
recker,anthony,3,0,2,0.0,489232
hague,matt,3,0,5,0.0,518755
bryant,kris,3,0,1,0.0,592178
reed,michael,9,-1,6,-0.167,605439
ryan,brendan,3,0,1,0.0,453895
schwarber,kyle,9,0,2,0.0,656941
baez,javier,3,-1,1,-1.0,595879
decker,cody,3,-1,1,-1.0,572804
